loss,mae,val_loss,val_mae,learning_rate
0.19486592710018158,0.30711036920547485,0.05006277188658714,0.1963101476430893,0.0010000000474974513
0.030672188848257065,0.13375382125377655,0.07143854349851608,0.2271561622619629,0.0010000000474974513
0.02141621522605419,0.11348693817853928,0.06692530959844589,0.22146467864513397,0.0010000000474974513
0.01714439131319523,0.10119453817605972,0.09106327593326569,0.2538832426071167,0.0010000000474974513
0.014271090738475323,0.09220048785209656,0.08120064437389374,0.2402801513671875,0.0005000000237487257
0.013704744167625904,0.09004153311252594,0.0771942138671875,0.23605111241340637,0.0005000000237487257
